index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec),bearing,vwind,winddirection,nowindpace
345,0,11,0,0,346,137,130.816356,0,0,1.00E+15,6.20E-11,0,0,49.239515,16.512293,345,2.27E-11,2,280,300
346,0,11,0,0,347,137,130.816356,0,0,9.79E+14,6.84E-11,0,0,49.239515,16.512293,346,2.13E-11,2,280,300
347,0,11,0,0,348,137,130.816356,0,0,9.45E+14,7.55E-11,0,0,49.239515,16.512293,347,2.02E-11,2,280,300
348,0,11,0,0,349,137,130.816356,0,0,9.05E+14,8.34E-11,0,0,49.239515,16.512293,348,1.92E-11,2,280,300
349,0,11,0,0,350,137,130.816356,0,0,8.60E+14,9.21E-11,0,0,49.239515,16.512293,349,1.84E-11,2,280,300
350,0,11,0,0,351,137,130.816356,0,0,8.12E+14,1.02E-10,0,0,49.239515,16.512293,350,1.78E-11,2,280,300
351,0,11,0,0,352,137,130.816356,0,0,7.61E+14,1.12E-10,0,0,49.239515,16.512293,351,1.74E-11,2,280,300
352,0,11,0,0,353,137,130.816356,0,0,7.10E+14,1.24E-10,0,0,49.239515,16.512293,352,1.71E-11,2,280,300
353,0,11,0,0,354,137,130.816356,0,0,6.59E+14,1.37E-10,0,0,49.239515,16.512293,353,1.71E-11,2,280,300
354,0,11,0,0,355,137,130.816356,0,0,6.09E+14,1.51E-10,0,0,49.239515,16.512293,354,1.72E-11,2,280,300
355,0,11,0,0,356,137,130.816356,0,0,5.61E+14,1.67E-10,0,0,49.239515,16.512293,355,1.74E-11,2,280,300
356,0,11,0,0,357,137,130.816356,0,0,5.15E+14,1.85E-10,0,0,49.239515,16.512293,356,1.79E-11,2,280,300
357,0,11,0,0,358,137,130.816356,0,0,4.72E+14,2.04E-10,0,0,49.239515,16.512293,357,1.85E-11,2,280,300
358,0,11,0,0,359,137,130.816356,0,0,4.31E+14,2.26E-10,0,0,49.239515,16.512293,358,1.93E-11,2,280,300
359,0,11,0,0,360,137,130.816356,0,0,3.94E+14,2.50E-10,0,0,49.239515,16.512293,359,2.03E-11,2,280,300
360,0,11,0,0,361,137,130.816356,0,0,3.59E+14,2.76E-10,0,0,49.239515,16.512293,360,2.15E-11,2,280,300
361,0,11,0,0,362,137,130.816356,0,0,3.26E+14,3.05E-10,0,0,49.239515,16.512293,361,2.29E-11,2,280,300
362,0,11,0,0,363,137,130.816356,0,0,2.97E+14,3.37E-10,0,0,49.239515,16.512293,362,2.46E-11,2,280,300
363,0,11,0,0,364,137,130.816356,0,0,2.69E+14,3.72E-10,0,0,49.239515,16.512293,363,2.65E-11,2,280,300
364,0,11,0,0,365,137,130.816356,0,0,2.45E+14,4.12E-10,0,0,49.239515,16.512293,364,2.86E-11,2,280,300
365,0,11,0,0,366,137,130.816356,0,0,2.22E+14,4.55E-10,0,0,49.239515,16.512293,365,3.11E-11,2,280,300
366,0,11,0,0,367,137,130.816356,0,0,2.01E+14,5.03E-10,0,0,49.239515,16.512293,366,3.38E-11,2,280,300
367,0,11,0,0,368,137,130.816356,0,0,1.82E+14,5.56E-10,0,0,49.239515,16.512293,367,3.69E-11,2,280,300
368,0,11,0,0,369,137,130.816356,0,0,1.65E+14,6.14E-10,0,0,49.239515,16.512293,368,4.04E-11,2,280,300
369,0,11,0,0,370,137,130.816356,0,0,1.50E+14,6.79E-10,0,0,49.239515,16.512293,369,4.43E-11,2,280,300
370,0,11,0,0,371,137,130.816356,0,0,1.35E+14,7.50E-10,0,0,49.239515,16.512293,370,4.86E-11,2,280,300
371,0,11,0,0,372,137,130.816356,0,0,1.23E+14,8.29E-10,0,0,49.239515,16.512293,371,5.34E-11,2,280,300
372,0,11,0,0,373,137,130.816356,0,0,1.11E+14,9.17E-10,0,0,49.239515,16.512293,372,5.87E-11,2,280,300
373,0,11,0,0,374,137,130.816356,0,0,1.01E+14,1.01E-09,0,0,49.239515,16.512293,373,6.47E-11,2,280,300
374,0,11,0,0,375,137,130.816356,0,0,9.10E+13,1.12E-09,0,0,49.239515,16.512293,374,7.12E-11,2,280,300
375,0,11,0,0,376,137,130.816356,0,0,8.24E+13,1.24E-09,0,0,49.239515,16.512293,375,7.85E-11,2,280,300
376,0,11,0,0,377,137,130.816356,0,0,7.46E+13,1.37E-09,0,0,49.239515,16.512293,376,8.66E-11,2,280,300
377,0,11,0,0,378,137,130.816356,0,0,6.75E+13,1.51E-09,0,0,49.239515,16.512293,377,9.55E-11,2,280,300
378,0,11,0,0,379,137,130.816356,0,0,6.11E+13,1.67E-09,0,0,49.239515,16.512293,378,1.05E-10,2,280,300
379,0,11,0,0,380,137,130.816356,0,0,5.53E+13,1.85E-09,0,0,49.239515,16.512293,379,1.16E-10,2,280,300
380,0,11,0,0,381,137,130.816356,0,0,5.00E+13,2.04E-09,0,0,49.239515,16.512293,380,1.29E-10,2,280,300
381,0,11,0,0,382,137,130.816356,0,0,4.52E+13,2.26E-09,0,0,49.239515,16.512293,381,1.42E-10,2,280,300
382,0,11,0,0,383,137,130.816356,0,0,4.09E+13,2.49E-09,0,0,49.239515,16.512293,382,1.57E-10,2,280,300
383,0,11,0,0,384,137,130.816356,0,0,3.70E+13,2.76E-09,0,0,49.239515,16.512293,383,1.73E-10,2,280,300
384,0,11,0,0,385,137,130.816356,0,0,3.35E+13,3.05E-09,0,0,49.239515,16.512293,384,1.91E-10,2,280,300
385,0,11,0,0,386,137,130.816356,0,0,3.03E+13,3.37E-09,0,0,49.239515,16.512293,385,2.11E-10,2,280,300
386,0,11,0,0,387,137,130.816356,0,0,2.74E+13,3.72E-09,0,0,49.239515,16.512293,386,2.34E-10,2,280,300
387,0,11,0,0,388,137,130.816356,0,0,2.48E+13,4.11E-09,0,0,49.239515,16.512293,387,2.58E-10,2,280,300
388,0,11,0,0,389,137,130.816356,0,0,2.25E+13,4.55E-09,0,0,49.239515,16.512293,388,2.85E-10,2,280,300
389,0,11,0,0,390,137,130.816356,0,0,2.03E+13,5.02E-09,0,0,49.239515,16.512293,389,3.15E-10,2,280,300
390,0,11,0,0,391,137,130.816356,0,0,1.84E+13,5.55E-09,0,0,49.239515,16.512293,390,3.48E-10,2,280,300
391,0,11,0,0,392,137,130.816356,0,0,1.66E+13,6.14E-09,0,0,49.239515,16.512293,391,3.85E-10,2,280,300
392,0,11,0,0,393,137,130.816356,0,0,1.51E+13,6.78E-09,0,0,49.239515,16.512293,392,4.25E-10,2,280,300
393,0,11,0,0,394,137,130.816356,0,0,1.36E+13,7.50E-09,0,0,49.239515,16.512293,393,4.70E-10,2,280,300
394,0,11,0,0,395,137,130.816356,0,0,1.23E+13,8.29E-09,0,0,49.239515,16.512293,394,5.20E-10,2,280,300
395,0,11,0,0,396,137,130.816356,0,0,1.11E+13,9.16E-09,0,0,49.239515,16.512293,395,5.74E-10,2,280,300
396,0,11,0,0,397,137,130.816356,0,0,1.01E+13,1.01E-08,0,0,49.239515,16.512293,396,6.35E-10,2,280,300
397,0,11,0,0,398,137,130.816356,0,0,9.13E+12,1.12E-08,0,0,49.239515,16.512293,397,7.02E-10,2,280,300
398,0,11,0,0,399,137,130.816356,0,0,8.26E+12,1.24E-08,0,0,49.239515,16.512293,398,7.75E-10,2,280,300
399,0,11,0,0,400,137,130.816356,0,0,7.47E+12,1.37E-08,0,0,49.239515,16.512293,399,8.57E-10,2,280,300
400,0,11,0,0,401,137,130.816356,0,0,6.76E+12,1.51E-08,0,0,49.239515,16.512293,400,9.47E-10,2,280,300
401,0,11,0,0,402,137,130.816356,0,0,6.12E+12,1.67E-08,0,0,49.239515,16.512293,401,1.05E-09,2,280,300
402,0,11,0,0,403,137,130.816356,0,0,5.53E+12,1.85E-08,0,0,49.239515,16.512293,402,1.16E-09,2,280,300
403,0,11,0,0,404,137,130.816356,0,0,5.01E+12,2.04E-08,0,0,49.239515,16.512293,403,1.28E-09,2,280,300
404,0,11,0,0,405,137,130.816356,0,0,4.53E+12,2.25E-08,0,0,49.239515,16.512293,404,1.41E-09,2,280,300
405,0,11,0,0,406,137,130.816356,0,0,4.10E+12,2.49E-08,0,0,49.239515,16.512293,405,1.56E-09,2,280,300
406,0,11,0,0,407,137,130.816356,0,0,3.71E+12,2.75E-08,0,0,49.239515,16.512293,406,1.73E-09,2,280,300
407,0,11,0,0,408,137,130.816356,0,0,3.35E+12,3.04E-08,0,0,49.239515,16.512293,407,1.91E-09,2,280,300
408,0,11,0,0,409,137,130.816356,0,0,3.03E+12,3.36E-08,0,0,49.239515,16.512293,408,2.11E-09,2,280,300
409,0,11,0,0,410,137,130.816356,0,0,2.75E+12,3.72E-08,0,0,49.239515,16.512293,409,2.33E-09,2,280,300
